2021 10 11 04 00 00 10558.9575
2021 10 11 05 00 00 10578.2561
2021 10 11 06 00 00 10608.2671
2021 10 11 07 00 00 10642.3019
2021 10 11 08 00 00 10675.2641
2021 10 11 09 00 00 10703.5646
2021 10 11 10 00 00 10722.9024
2021 10 11 11 00 00 10733.3108
2021 10 11 12 00 00 10735.7068
2021 10 11 13 00 00 10733.1364
2021 10 11 14 00 00 10730.7725
2021 10 11 15 00 00 10729.9751
2021 10 11 16 00 00 10732.7188
2021 10 11 17 00 00 10741.0476
2021 10 11 18 00 00 10749.3237
2021 10 11 19 00 00 10755.7310
2021 10 11 20 00 00 10753.8200
2021 10 11 21 00 00 10742.6912
2021 10 11 22 00 00 10723.1361
2021 10 11 23 00 00 10694.5381
2021 10 12 00 00 00 10662.7493
2021 10 12 01 00 00 10629.1995
2021 10 12 02 00 00 10600.7212
2021 10 12 03 00 00 10580.5259
2021 10 12 04 00 00 10572.4639
2021 10 12 05 00 00 10576.0461
2021 10 12 06 00 00 10591.0088
2021 10 12 07 00 00 10613.7125
2021 10 12 08 00 00 10641.5636
2021 10 12 09 00 00 10668.4956
2021 10 12 10 00 00 10693.9890
2021 10 12 11 00 00 10715.0568
2021 10 12 12 00 00 10730.2747
2021 10 12 13 00 00 10738.7510
2021 10 12 14 00 00 10742.5212
2021 10 12 15 00 00 10744.3976
2021 10 12 16 00 00 10743.1854
2021 10 12 17 00 00 10742.6024
2021 10 12 18 00 00 10737.4246
2021 10 12 19 00 00 10741.8929
2021 10 12 20 00 00 10740.6517
2021 10 12 21 00 00 10736.9064
2021 10 12 22 00 00 10726.6686
2021 10 12 23 00 00 10711.3280
2021 10 13 00 00 00 10691.8876
2021 10 13 01 00 00 10667.1376
2021 10 13 02 00 00 10642.8375
2021 10 13 03 00 00 10618.9200
2021 10 13 04 00 00 10601.1053
2021 10 13 05 00 00 10589.8146
2021 10 13 06 00 00 10586.5751
2021 10 13 07 00 00 10593.1344
2021 10 13 08 00 00 10609.8841
2021 10 13 09 00 00 10632.4405
2021 10 13 10 00 00 10659.9625
2021 10 13 11 00 00 10688.7553
2021 10 13 12 00 00 10714.7598
2021 10 13 13 00 00 10737.3941
2021 10 13 14 00 00 10750.2302
2021 10 13 15 00 00 10756.4469
2021 10 13 16 00 00 10756.1810
2021 10 13 17 00 00 10753.4725
2021 10 13 18 00 00 10746.0200
2021 10 13 19 00 00 10738.3507
2021 10 13 20 00 00 10732.5358
2021 10 13 21 00 00 10728.4590
2021 10 13 22 00 00 10725.1442
2021 10 13 23 00 00 10718.9073
2021 10 14 00 00 00 10711.5807
2021 10 14 01 00 00 10699.5668
2021 10 14 02 00 00 10682.7071
2021 10 14 03 00 00 10662.3398
2021 10 14 04 00 00 10640.3103
2021 10 14 05 00 00 10619.8442
2021 10 14 06 00 00 10603.4059
2021 10 14 07 00 00 10595.6441
2021 10 14 08 00 00 10596.8132
2021 10 14 09 00 00 10609.5144
2021 10 14 10 00 00 10632.3339
2021 10 14 11 00 00 10661.3836
2021 10 14 12 00 00 10693.0773
2021 10 14 13 00 00 10722.9219
2021 10 14 14 00 00 10746.5875
2021 10 14 15 00 00 10759.9439
2021 10 14 16 00 00 10763.7049
2021 10 14 17 00 00 10758.6498
2021 10 14 18 00 00 10746.1524
2021 10 14 19 00 00 10731.0973
2021 10 14 20 00 00 10718.1320
2021 10 14 21 00 00 10709.3273
2021 10 14 22 00 00 10707.6931
2021 10 14 23 00 00 10710.5605
2021 10 15 00 00 00 10713.7583
2021 10 15 01 00 00 10714.8075
2021 10 15 02 00 00 10710.8627
2021 10 15 03 00 00 10699.5853
2021 10 15 04 00 00 10681.9041
2021 10 15 05 00 00 10658.6193
2021 10 15 06 00 00 10634.1298
2021 10 15 07 00 00 10613.1803
2021 10 15 08 00 00 10598.8876
2021 10 15 09 00 00 10598.2536
2021 10 15 10 00 00 10610.3108
2021 10 15 11 00 00 10634.2702
2021 10 15 12 00 00 10667.3741
2021 10 15 13 00 00 10701.9914
2021 10 15 14 00 00 10734.2068
2021 10 15 15 00 00 10756.1244
2021 10 15 16 00 00 10764.9890
2021 10 15 17 00 00 10761.5056
2021 10 15 18 00 00 10747.7842
2021 10 15 19 00 00 10727.5371
2021 10 15 20 00 00 10708.2442
2021 10 15 21 00 00 10694.1983
2021 10 15 22 00 00 10688.3286
2021 10 15 23 00 00 10692.1086
2021 10 16 00 00 00 10702.6303
2021 10 16 01 00 00 10715.8898
2021 10 16 02 00 00 10725.0254
2021 10 16 03 00 00 10726.7759
2021 10 16 04 00 00 10717.9361
2021 10 16 05 00 00 10698.2464
2021 10 16 06 00 00 10671.3246
2021 10 16 07 00 00 10640.4705
2021 10 16 08 00 00 10616.1307
2021 10 16 09 00 00 10602.3097
2021 10 16 10 00 00 10602.5712
2021 10 16 11 00 00 10619.9803
2021 10 16 12 00 00 10650.8978
2021 10 16 13 00 00 10688.6725
2021 10 16 14 00 00 10725.3771
2021 10 16 15 00 00 10755.3242
2021 10 16 16 00 00 10770.3163
2021 10 16 17 00 00 10770.1600
2021 10 16 18 00 00 10756.2686
2021 10 16 19 00 00 10731.5459
2021 10 16 20 00 00 10703.5485
2021 10 16 21 00 00 10681.1293
2021 10 16 22 00 00 10669.1522
2021 10 16 23 00 00 10671.7646
2021 10 17 00 00 00 10685.2348
2021 10 17 01 00 00 10707.1525
2021 10 17 02 00 00 10729.8290
2021 10 17 03 00 00 10745.2303
2021 10 17 04 00 00 10748.8234
2021 10 17 05 00 00 10738.9419
2021 10 17 06 00 00 10714.2020
2021 10 17 07 00 00 10683.6920
2021 10 17 08 00 00 10650.7425
2021 10 17 09 00 00 10626.2486
2021 10 17 10 00 00 10614.4105
2021 10 17 11 00 00 10618.3288
2021 10 17 12 00 00 10640.3459
2021 10 17 13 00 00 10675.1458
2021 10 17 14 00 00 10712.7868
2021 10 17 15 00 00 10745.8488
2021 10 17 16 00 00 10767.8442
2021 10 17 17 00 00 10772.7463
2021 10 17 18 00 00 10760.5973
2021 10 17 19 00 00 10733.7685
2021 10 17 20 00 00 10701.6536
2021 10 17 21 00 00 10669.7541
2021 10 17 22 00 00 10648.5853
2021 10 17 23 00 00 10644.3753
2021 10 18 00 00 00 10655.3414
2021 10 18 01 00 00 10680.2049
2021 10 18 02 00 00 10709.4405
2021 10 18 03 00 00 10737.8071
2021 10 18 04 00 00 10756.8593
2021 10 18 05 00 00 10758.0405
2021 10 18 06 00 00 10743.1807
2021 10 18 07 00 00 10715.1590
2021 10 18 08 00 00 10681.6419
2021 10 18 09 00 00 10650.8541
2021 10 18 10 00 00 10630.6298
2021 10 18 11 00 00 10626.8351
2021 10 18 12 00 00 10639.8947
2021 10 18 13 00 00 10668.0508
2021 10 18 14 00 00 10704.9149
2021 10 18 15 00 00 10740.7893
2021 10 18 16 00 00 10766.6934
2021 10 18 17 00 00 10776.4181
2021 10 18 18 00 00 10767.8815
2021 10 18 19 00 00 10742.6554
2021 10 18 20 00 00 10704.5042
2021 10 18 21 00 00 10665.3578
2021 10 18 22 00 00 10636.8508
2021 10 18 23 00 00 10623.8620
2021 10 19 00 00 00 10629.4176
2021 10 19 01 00 00 10654.1931
2021 10 19 02 00 00 10688.8239
2021 10 19 03 00 00 10725.1671
2021 10 19 04 00 00 10754.0205
2021 10 19 05 00 00 10770.8988
2021 10 19 06 00 00 10766.9888
2021 10 19 07 00 00 10748.4890
2021 10 19 08 00 00 10717.2715
2021 10 19 09 00 00 10683.4524
2021 10 19 10 00 00 10655.9981
2021 10 19 11 00 00 10643.7786
2021 10 19 12 00 00 10648.3046
2021 10 19 13 00 00 10667.5175
2021 10 19 14 00 00 10699.2600
2021 10 19 15 00 00 10735.0161
2021 10 19 16 00 00 10763.6007
2021 10 19 17 00 00 10778.2186
2021 10 19 18 00 00 10774.2073
2021 10 19 19 00 00 10751.3454
2021 10 19 20 00 00 10714.4093
2021 10 19 21 00 00 10672.6802
2021 10 19 22 00 00 10635.5710
2021 10 19 23 00 00 10612.5966
2021 10 20 00 00 00 10609.4393
2021 10 20 01 00 00 10627.1856
2021 10 20 02 00 00 10661.0292
2021 10 20 03 00 00 10703.3092
2021 10 20 04 00 00 10743.6275
2021 10 20 05 00 00 10771.4393
2021 10 20 06 00 00 10781.0449
2021 10 20 07 00 00 10773.0168
2021 10 20 08 00 00 10750.4539
2021 10 20 09 00 00 10718.6324
2021 10 20 10 00 00 10689.1059
2021 10 20 11 00 00 10669.6690
2021 10 20 12 00 00 10664.9795
2021 10 20 13 00 00 10677.4671
2021 10 20 14 00 00 10703.0085
2021 10 20 15 00 00 10734.5783
2021 10 20 16 00 00 10763.8698
2021 10 20 17 00 00 10781.9478
2021 10 20 18 00 00 10781.8839
2021 10 20 19 00 00 10763.7697
2021 10 20 20 00 00 10728.4256
2021 10 20 21 00 00 10685.7924
2021 10 20 22 00 00 10643.5580
2021 10 20 23 00 00 10612.9864
2021 10 21 00 00 00 10600.1969
2021 10 21 01 00 00 10609.2437
2021 10 21 02 00 00 10637.6958
2021 10 21 03 00 00 10679.2564
2021 10 21 04 00 00 10724.0980
2021 10 21 05 00 00 10760.3081
2021 10 21 06 00 00 10781.4692
2021 10 21 07 00 00 10784.8353
2021 10 21 08 00 00 10770.6863
2021 10 21 09 00 00 10745.3108
2021 10 21 10 00 00 10716.3758
2021 10 21 11 00 00 10692.8946
2021 10 21 12 00 00 10682.8678
2021 10 21 13 00 00 10687.4314
2021 10 21 14 00 00 10705.5053
2021 10 21 15 00 00 10732.0056
2021 10 21 16 00 00 10759.0707
2021 10 21 17 00 00 10779.5105
2021 10 21 18 00 00 10784.7522
2021 10 21 19 00 00 10770.7864
2021 10 21 20 00 00 10740.7392
2021 10 21 21 00 00 10698.0631
2021 10 21 22 00 00 10653.5566
2021 10 21 23 00 00 10616.4047
2021 10 22 00 00 00 10593.9248
2021 10 22 01 00 00 10593.5773
2021 10 22 02 00 00 10613.5647
2021 10 22 03 00 00 10650.5810
2021 10 22 04 00 00 10694.4683
2021 10 22 05 00 00 10736.7447
2021 10 22 06 00 00 10768.9331
2021 10 22 07 00 00 10784.8908
2021 10 22 08 00 00 10783.4988
2021 10 22 09 00 00 10766.6073
2021 10 22 10 00 00 10743.5698
2021 10 22 11 00 00 10721.5617
2021 10 22 12 00 00 10707.3941
2021 10 22 13 00 00 10704.6219
2021 10 22 14 00 00 10714.4968
2021 10 22 15 00 00 10734.5768
2021 10 22 16 00 00 10758.0436
2021 10 22 17 00 00 10777.3490
2021 10 22 18 00 00 10785.2249
2021 10 22 19 00 00 10777.2375
2021 10 22 20 00 00 10751.5381
2021 10 22 21 00 00 10713.2786
2021 10 22 22 00 00 10669.3822
2021 10 22 23 00 00 10628.3553
2021 10 23 00 00 00 10599.9741
2021 10 23 01 00 00 10589.9024
2021 10 23 02 00 00 10599.3997
2021 10 23 03 00 00 10627.5431
2021 10 23 04 00 00 10667.3712
2021 10 23 05 00 00 10712.4605
2021 10 23 06 00 00 10749.8285
2021 10 23 07 00 00 10774.3069
2021 10 23 08 00 00 10782.9614
2021 10 23 09 00 00 10776.2754
2021 10 23 10 00 00 10760.4568
2021 10 23 11 00 00 10740.6390
2021 10 23 12 00 00 10724.9124
2021 10 23 13 00 00 10719.0597
2021 10 23 14 00 00 10723.9986
2021 10 23 15 00 00 10738.8420
2021 10 23 16 00 00 10758.2405
2021 10 23 17 00 00 10775.3132
2021 10 23 18 00 00 10786.0505
2021 10 23 19 00 00 10782.9149
2021 10 23 20 00 00 10763.8119
2021 10 23 21 00 00 10732.5392
2021 10 23 22 00 00 10692.1600
2021 10 23 23 00 00 10651.5053
2021 10 24 00 00 00 10617.8921
2021 10 24 01 00 00 10599.0619
2021 10 24 02 00 00 10597.3758
2021 10 24 03 00 00 10614.1490
2021 10 24 04 00 00 10646.1095
2021 10 24 05 00 00 10684.3136
2021 10 24 06 00 00 10722.3758
2021 10 24 07 00 00 10751.6090
2021 10 24 08 00 00 10770.3341
2021 10 24 09 00 00 10774.0220
2021 10 24 10 00 00 10768.6125
2021 10 24 11 00 00 10756.1034
2021 10 24 12 00 00 10742.5856
2021 10 24 13 00 00 10734.5886
2021 10 24 14 00 00 10734.7320
2021 10 24 15 00 00 10742.8075
2021 10 24 16 00 00 10756.9086
2021 10 24 17 00 00 10771.0317
2021 10 24 18 00 00 10781.1663
2021 10 24 19 00 00 10779.7076
2021 10 24 20 00 00 10766.5419
2021 10 24 21 00 00 10741.7137
2021 10 24 22 00 00 10707.0354
2021 10 24 23 00 00 10668.3559
2021 10 25 00 00 00 10634.2486
2021 10 25 01 00 00 10609.5131
2021 10 25 02 00 00 10599.5466
2021 10 25 03 00 00 10606.3434
2021 10 25 04 00 00 10628.7586
2021 10 25 05 00 00 10660.5692
2021 10 25 06 00 00 10696.2417
2021 10 25 07 00 00 10728.1353
2021 10 25 08 00 00 10751.9205
2021 10 25 09 00 00 10765.6734
2021 10 25 10 00 00 10768.5919
2021 10 25 11 00 00 10765.4831
2021 10 25 12 00 00 10757.2188
2021 10 25 13 00 00 10751.2353
2021 10 25 14 00 00 10749.4534
2021 10 25 15 00 00 10753.8186
2021 10 25 16 00 00 10762.4071
2021 10 25 17 00 00 10772.2742
2021 10 25 18 00 00 10780.1834
2021 10 25 19 00 00 10782.1176
2021 10 25 20 00 00 10774.7715
2021 10 25 21 00 00 10756.4554
2021 10 25 22 00 00 10729.8103
2021 10 25 23 00 00 10696.0620
2021 10 26 00 00 00 10663.3707
2021 10 26 01 00 00 10634.8820
2021 10 26 02 00 00 10618.5453
2021 10 26 03 00 00 10614.8920
2021 10 26 04 00 00 10625.9703
2021 10 26 05 00 00 10647.3853
2021 10 26 06 00 00 10675.4264
2021 10 26 07 00 00 10705.7192
2021 10 26 08 00 00 10731.6929
2021 10 26 09 00 00 10751.3081
2021 10 26 10 00 00 10763.0254
2021 10 26 11 00 00 10767.0286
2021 10 26 12 00 00 10765.2624
2021 10 26 13 00 00 10762.3800
2021 10 26 14 00 00 10761.6636
2021 10 26 15 00 00 10763.7847
2021 10 26 16 00 00 10768.1478
2021 10 26 17 00 00 10774.1858
2021 10 26 18 00 00 10779.0646
2021 10 26 19 00 00 10779.1071
2021 10 26 20 00 00 10775.3120
2021 10 26 21 00 00 10761.9775
2021 10 26 22 00 00 10743.0102
2021 10 26 23 00 00 10716.5236
2021 10 27 00 00 00 10687.8148
2021 10 27 01 00 00 10663.5820
2021 10 27 02 00 00 10643.4568
2021 10 27 03 00 00 10631.5142
2021 10 27 04 00 00 10630.2912
2021 10 27 05 00 00 10638.7642
2021 10 27 06 00 00 10656.5302
2021 10 27 07 00 00 10679.1285
2021 10 27 08 00 00 10704.5997
2021 10 27 09 00 00 10727.4110
2021 10 27 10 00 00 10745.5490
2021 10 27 11 00 00 10759.4947
2021 10 27 12 00 00 10766.1737
2021 10 27 13 00 00 10770.9022
2021 10 27 14 00 00 10771.6951
2021 10 27 15 00 00 10770.9746
2021 10 27 16 00 00 10771.3932
2021 10 27 17 00 00 10772.8283
2021 10 27 18 00 00 10773.7742
2021 10 27 19 00 00 10772.2946
2021 10 27 20 00 00 10767.3981
2021 10 27 21 00 00 10758.5047
2021 10 27 22 00 00 10745.9558
2021 10 27 23 00 00 10729.8114
2021 10 28 00 00 00 10710.0686
2021 10 28 01 00 00 10689.3656
2021 10 28 02 00 00 10668.8807
2021 10 28 03 00 00 10651.3463
2021 10 28 04 00 00 10641.0646
2021 10 28 05 00 00 10639.0176
2021 10 28 06 00 00 10646.0961
2021 10 28 07 00 00 10661.9029
2021 10 28 08 00 00 10681.9524
2021 10 28 09 00 00 10703.7269
2021 10 28 10 00 00 10726.4937
2021 10 28 11 00 00 10747.3688
2021 10 28 12 00 00 10764.0358
2021 10 28 13 00 00 10776.3008
2021 10 28 14 00 00 10782.2861
2021 10 28 15 00 00 10783.4088
2021 10 28 16 00 00 10781.2737
2021 10 28 17 00 00 10777.0068
2021 10 28 18 00 00 10771.4734
2021 10 28 19 00 00 10766.9244
2021 10 28 20 00 00 10762.1585
2021 10 28 21 00 00 10756.9015
2021 10 28 22 00 00 10750.4097
2021 10 28 23 00 00 10742.3593
2021 10 29 00 00 00 10731.3766
2021 10 29 01 00 00 10718.1308
2021 10 29 02 00 00 10703.2695
2021 10 29 03 00 00 10687.1412
2021 10 29 04 00 00 10672.4334
2021 10 29 05 00 00 10661.5122
2021 10 29 06 00 00 10656.4588
2021 10 29 07 00 00 10658.1573
2021 10 29 08 00 00 10669.0173
2021 10 29 09 00 00 10687.7459
2021 10 29 10 00 00 10711.0846
2021 10 29 11 00 00 10737.5902
2021 10 29 12 00 00 10763.3437
2021 10 29 13 00 00 10782.4675
2021 10 29 14 00 00 10796.1997
2021 10 29 15 00 00 10800.2605
2021 10 29 16 00 00 10798.8642
2021 10 29 17 00 00 10790.7305
2021 10 29 18 00 00 10779.3036
2021 10 29 19 00 00 10768.4392
2021 10 29 20 00 00 10759.1429
2021 10 29 21 00 00 10752.0498
2021 10 29 22 00 00 10750.3358
2021 10 29 23 00 00 10749.5302
2021 10 30 00 00 00 10749.0966
2021 10 30 01 00 00 10746.4864
2021 10 30 02 00 00 10739.6225
2021 10 30 03 00 00 10727.1724
2021 10 30 04 00 00 10708.0178
2021 10 30 05 00 00 10688.0575
2021 10 30 06 00 00 10672.1746
2021 10 30 07 00 00 10661.4437
2021 10 30 08 00 00 10660.7819
2021 10 30 09 00 00 10670.7337
2021 10 30 10 00 00 10692.5114
2021 10 30 11 00 00 10720.4014
2021 10 30 12 00 00 10752.0169
2021 10 30 13 00 00 10779.8442
2021 10 30 14 00 00 10800.3329
2021 10 30 15 00 00 10809.9503
2021 10 30 16 00 00 10809.2059
2021 10 30 17 00 00 10797.6303
2021 10 30 18 00 00 10780.6475
2021 10 30 19 00 00 10760.2486
2021 10 30 20 00 00 10743.5703
2021 10 30 21 00 00 10733.4431
2021 10 30 22 00 00 10731.8303
2021 10 30 23 00 00 10736.9161
2021 10 31 00 00 00 10746.7655
2021 10 31 01 00 00 10755.0351
2021 10 31 02 00 00 10760.4085
2021 10 31 03 00 00 10756.2759
2021 10 31 04 00 00 10744.0002
2021 10 31 05 00 00 10722.9408
2021 10 31 06 00 00 10697.3281
2021 10 31 07 00 00 10676.3486
2021 10 31 08 00 00 10662.7358
2021 10 31 09 00 00 10661.7203
2021 10 31 10 00 00 10674.7300
2021 10 31 11 00 00 10700.9758
2021 10 31 12 00 00 10733.9876
2021 10 31 13 00 00 10768.0910
2021 10 31 14 00 00 10795.4834
2021 10 31 15 00 00 10812.8688
